حمي وارتعاد,0.09897175431251526,-0.18110932409763336,-0.05775554105639458,0.1477130949497223,-0.12530022859573364,-0.0010578371584415436,0.10202106833457947,0.33337387442588806,0.21601168811321259,-0.05380295217037201,0.053624849766492844,0.28413572907447815,0.2842787504196167,0.1959703415632248,0.10395192354917526,-0.16375279426574707,0.09193134307861328,-0.48539191484451294,0.11402907967567444,0.07536537945270538,-0.1581965535879135,0.08581814914941788,-0.24642673134803772,-0.2943210005760193,-0.22827619314193726,-0.03662627935409546,-0.10312879085540771,0.41679561138153076,-0.0364280603826046,-0.003461060579866171,0.010132608003914356,-0.06702511757612228,0.243653804063797,0.15787704288959503,-0.29288506507873535,0.08375746011734009,0.25645098090171814,0.09794032573699951,0.1632453054189682,0.09135543555021286,-0.026214996352791786,-0.22106444835662842,-0.20707619190216064,0.12672893702983856,-0.07571124285459518,0.5033101439476013,0.30085843801498413,0.13533972203731537,0.1885438859462738,0.017423469573259354,-0.44051405787467957,-0.32979652285575867,0.14401936531066895,0.26410359144210815,0.2426636815071106,-0.051739003509283066,-0.4313795268535614,0.2705715298652649,0.07343888282775879,0.23688259720802307,-0.014122754335403442,-0.048325128853321075,0.21619130671024323,0.03473344445228577,0.032781295478343964,0.14076536893844604,0.5241172313690186,0.13201437890529633,0.3548208475112915,-0.04257442429661751,-0.006216669455170631,-0.02347254753112793,0.23743027448654175,-0.1154906153678894,-0.026522904634475708,0.08409985899925232,-0.20699448883533478,0.03627893328666687,-0.13235154747962952,-0.06564341485500336,-0.006883122026920319,0.36328744888305664,0.27133113145828247,-0.2887612581253052,-0.09711997956037521,0.10664782673120499,-0.0941338837146759,-0.005125168710947037,0.18882492184638977,-0.01912079192698002,0.060865096747875214,-0.09630069136619568,-0.03738478571176529,-0.3253733217716217,0.17905163764953613,0.1512938141822815,0.01176900789141655,-0.26364994049072266,-0.17499947547912598,0.10269404202699661
سعال,0.6652672290802002,-0.10550420731306076,-0.18991810083389282,0.3021426200866699,0.1599772721529007,0.17166276276111603,0.4246183931827545,0.8689127564430237,0.40356990694999695,-0.2972557842731476,0.045519255101680756,0.03861132636666298,0.31471890211105347,0.16479285061359406,0.2886941730976105,-0.474541038274765,0.09897501021623611,-1.1475707292556763,-0.2946542501449585,-0.028046879917383194,0.4972141683101654,-0.1531253308057785,-0.6369805335998535,-0.988602340221405,0.10923252999782562,-0.1370571106672287,-0.12829484045505524,0.7261691689491272,-0.16152702271938324,0.18606050312519073,-0.10030610859394073,-0.5203245282173157,-0.020223788917064667,-0.29551857709884644,-0.018410712480545044,0.2015712708234787,0.7099876999855042,0.2720128297805786,-0.034984588623046875,-0.11158136278390884,-0.3978162407875061,-0.7016526460647583,-0.38690686225891113,-0.31546416878700256,-0.5091041922569275,0.6951630711555481,-0.22243420779705048,-0.41055041551589966,0.264153391122818,-0.059897247701883316,0.05865732207894325,-0.35801973938941956,0.08754906803369522,-0.08507738262414932,0.22707030177116394,0.8792480826377869,-0.300647497177124,0.13286879658699036,0.38684961199760437,0.11740200966596603,0.33422985672950745,-0.0020606026519089937,-0.295448362827301,-0.21824082732200623,-0.1830289512872696,0.051887668669223785,0.014430245384573936,-0.5455597043037415,1.3119046688079834,0.06245483458042145,0.7185317873954773,-0.35716503858566284,0.7020113468170166,-0.05356927216053009,-0.15229712426662445,0.14419229328632355,-0.5129584074020386,0.7419054508209229,-0.25211578607559204,-0.13305650651454926,0.022564802318811417,0.30092760920524597,0.5342292189598083,-0.3359796702861786,-0.9456515908241272,-0.1163165345788002,0.6728495359420776,0.31428903341293335,-0.33859696984291077,0.21216973662376404,0.2732836902141571,0.31263479590415955,-0.12913347780704498,-0.38715577125549316,0.2011580467224121,-0.3209056258201599,0.19579969346523285,-0.6207044720649719,0.0400480218231678,-0.01673547551035881
احتقان الانف,0.19468790292739868,0.08245095610618591,-0.2966749370098114,0.5514888763427734,0.2095491886138916,0.14504946768283844,-0.20502012968063354,0.7585347890853882,-0.2260756641626358,-0.2506297826766968,0.10833566635847092,0.15281842648983002,0.31001678109169006,0.31129103899002075,0.385516494512558,-0.007926277816295624,-0.36121997237205505,-0.4651477336883545,0.13860884308815002,-0.09950587153434753,0.15460529923439026,-0.22538679838180542,-0.8250194787979126,-0.6556821465492249,-0.012600570917129517,-0.11570574343204498,0.04569990187883377,0.360154926776886,-0.15272235870361328,0.333190381526947,-0.07754122465848923,-0.4619601368904114,0.2681519389152527,0.1268676221370697,-0.544247031211853,0.21560804545879364,0.46127957105636597,0.29343676567077637,0.019121482968330383,-0.21875205636024475,-0.20204097032546997,-0.21207237243652344,-0.5171005725860596,0.19718007743358612,-0.16665320098400116,0.651107668876648,-0.12978531420230865,-0.22768166661262512,0.1340240240097046,0.05974858999252319,-0.15503311157226562,-0.5092971324920654,0.33507272601127625,-0.39062193036079407,0.6192067265510559,0.10616204142570496,-0.21748994290828705,0.17808425426483154,-0.11394958198070526,-0.24076756834983826,0.43025708198547363,-0.0586688406765461,0.5966753959655762,-0.22387546300888062,-0.28214892745018005,-0.005344088189303875,0.2353772222995758,-0.11292179673910141,0.6751819849014282,-0.21019425988197327,0.06196385622024536,-0.2021419256925583,0.33741140365600586,0.13465449213981628,-0.11424311995506287,0.15592072904109955,-0.1192021444439888,-0.08984382450580597,-0.17857909202575684,-0.2440294325351715,-0.14397789537906647,0.06617423892021179,0.5242072343826294,-0.546393632888794,-0.3152290880680084,0.11977121233940125,0.3087162375450134,0.1467290222644806,-0.5441195368766785,0.4185548424720764,0.3325214087963104,-0.27003467082977295,-0.0011425837874412537,-0.626414954662323,0.16615082323551178,-0.11025206744670868,-0.25577443838119507,-0.7434419393539429,0.03648824989795685,0.0761808529496193
تقيؤ,0.3346557915210724,-0.48608189821243286,-0.09305080026388168,0.7847605347633362,0.0829169899225235,0.10635761171579361,0.46783995628356934,0.40659910440444946,0.10963217914104462,0.06982608884572983,0.09325698763132095,0.10962603241205215,0.5989421606063843,0.6187155246734619,0.5030023455619812,0.01721002720296383,-0.08735362440347672,-0.6941491961479187,0.09876614063978195,0.29927846789360046,-0.13653075695037842,-0.3824600875377655,-0.3097345232963562,-0.8492143750190735,-0.03242836147546768,0.18401379883289337,0.4757521152496338,0.13960716128349304,-0.41903790831565857,0.478187620639801,-0.06105019152164459,0.18969210982322693,0.26835840940475464,-0.18136291205883026,-0.4567965269088745,-0.03175570070743561,0.19776898622512817,0.35289180278778076,0.25051772594451904,-0.26941537857055664,-0.06599321216344833,0.01674610562622547,-0.600527286529541,-0.24432486295700073,-0.09310726821422577,0.6267584562301636,-0.018590563908219337,0.15666607022285461,-0.04626918584108353,-0.41854745149612427,-0.24020007252693176,-0.33183711767196655,0.4186815619468689,-0.32259419560432434,0.03419317677617073,0.2588854432106018,0.06339332461357117,-0.3914535641670227,-0.3926572799682617,0.09789050370454788,0.825978696346283,-0.2882177531719208,0.2621940076351166,0.12659122049808502,0.07977905869483948,0.09711825102567673,0.3092041313648224,-0.20634832978248596,-0.13187222182750702,0.06671997904777527,0.14889559149742126,-0.24055485427379608,0.4150925576686859,0.7366344332695007,-0.3688262104988098,0.1310441493988037,-0.41563495993614197,0.19024276733398438,0.1730114370584488,0.19767050445079803,-0.2475350946187973,0.4012123942375183,0.6160817742347717,-0.27672797441482544,-0.33783507347106934,0.3932623863220215,0.1479392945766449,0.14759427309036255,-0.08052325248718262,-0.10950127243995667,0.14121432602405548,-0.2010767012834549,0.07933264970779419,-0.6175944805145264,0.39078181982040405,-0.07295001298189163,-0.32771071791648865,-0.894779622554779,0.42039981484413147,0.22537264227867126
ثر انفي,0.4572945833206177,0.19487932324409485,-0.12004630267620087,0.4532319903373718,-0.27923187613487244,0.19489872455596924,0.0429859533905983,0.5386353135108948,-0.3085970878601074,0.21918493509292603,0.021573256701231003,0.018152400851249695,0.18509286642074585,0.19582897424697876,0.45248037576675415,-0.36960896849632263,-0.2522314786911011,0.05206689238548279,-0.16639018058776855,-0.48938071727752686,0.02065272629261017,-0.0797567069530487,-0.2655341923236847,-0.4214450418949127,-0.0594472736120224,-0.07618126273155212,0.07124971598386765,0.3015516400337219,0.152865469455719,-0.08255979418754578,-0.6693001985549927,-0.20216737687587738,0.19767430424690247,-0.062037862837314606,-0.45306527614593506,0.17850349843502045,0.49406948685646057,-0.0010001882910728455,-0.11627987027168274,-0.23309138417243958,0.15848784148693085,-0.07972419261932373,-0.07115019112825394,0.021320387721061707,-0.2917676270008087,0.27262648940086365,0.1545667052268982,-0.037394553422927856,0.15878689289093018,0.21547546982765198,-0.22971966862678528,-0.4992634057998657,0.1101573258638382,0.3181478679180145,-0.027055280283093452,0.10705817490816116,-0.542991042137146,-0.045970529317855835,0.2463265210390091,0.473793625831604,0.19567233324050903,-0.29924649000167847,-0.08062142133712769,-0.20531629025936127,0.18248485028743744,0.18262481689453125,0.16877146065235138,0.40374958515167236,0.32239171862602234,0.32941389083862305,0.04424230754375458,0.1577277034521103,0.019340522587299347,-0.06707523763179779,-0.37769073247909546,-0.1875554919242859,-0.2471504807472229,0.11647320538759232,-0.07727250456809998,-0.06480559706687927,-0.05461511015892029,-0.07321739196777344,0.3810880780220032,-0.05778447538614273,-0.10621233284473419,0.30328598618507385,0.3164343535900116,-0.6489185690879822,-0.18280066549777985,-0.2223411649465561,-0.18425323069095612,-0.24600693583488464,-0.31347835063934326,-0.44780170917510986,-0.21194714307785034,-0.2574169635772705,-0.3269444704055786,0.14044849574565887,0.28211838006973267,-0.08850573003292084
عطاس,0.36589616537094116,0.06858129054307938,-0.12442830950021744,0.283733069896698,0.005124902352690697,-0.298861563205719,-0.26738646626472473,0.8586494326591492,0.3926539421081543,-0.30197930335998535,0.47362521290779114,0.502152144908905,0.043056879192590714,-0.1726117581129074,0.3616792857646942,0.012761329300701618,-0.3850368559360504,-0.6692445278167725,-0.1796906590461731,-0.07606202363967896,0.20966114103794098,0.01244032010436058,-0.7524741888046265,-0.5563614368438721,-0.42195290327072144,-0.10859518498182297,0.30721789598464966,0.4227140545845032,-0.13808315992355347,-0.052503764629364014,0.26701733469963074,-0.021682143211364746,0.05002147704362869,0.1264656037092209,0.023250440135598183,0.029598591849207878,0.19083866477012634,0.06680193543434143,0.08300311118364334,-0.12893667817115784,-0.3236481249332428,0.048687998205423355,-0.6544722318649292,0.23154664039611816,-0.38027065992355347,0.05151663348078728,0.12786155939102173,0.006607171148061752,0.2992832362651825,-0.2021908313035965,-0.5070463418960571,-0.3144682049751282,-0.03568543493747711,-0.6717283129692078,0.6452271342277527,0.5424171090126038,-0.49254778027534485,0.3670186400413513,-0.1240856871008873,0.272441565990448,0.4164283871650696,-0.5652909278869629,-0.15841297805309296,0.0056211440823972225,-0.2585315704345703,-0.3228379786014557,0.09512633830308914,-0.17187829315662384,0.8990248441696167,-0.21151331067085266,0.4632641077041626,-0.31448057293891907,0.39265546202659607,0.4694386124610901,-0.6366008520126343,0.37085577845573425,0.028582144528627396,0.8101629018783569,0.19489362835884094,-0.7364110350608826,-0.8151509165763855,0.20828689634799957,0.28057894110679626,-0.12792494893074036,0.08827248215675354,0.09591253101825714,0.4405182898044586,0.8900735974311829,-0.3535291254520416,-0.18936115503311157,0.3659176826477051,-0.06031065434217453,0.027016475796699524,-0.28235259652137756,0.3865030109882355,-0.09084051102399826,0.07705779373645782,-0.36419177055358887,0.0005551622598432004,-0.026561425998806953
الم عضلي,0.16788753867149353,-0.14371006190776825,-0.4123784899711609,0.1867680847644806,-0.1922129988670349,-0.12421365827322006,0.13647137582302094,0.3936765193939209,0.01260211318731308,-0.3583729863166809,-0.16274304687976837,0.35975170135498047,0.3182002902030945,0.071596160531044,0.19308602809906006,-0.09854766726493835,-0.43054425716400146,-0.578558087348938,0.06502368301153183,-0.11566145718097687,0.3897784650325775,0.2751510739326477,-0.5117035508155823,-0.6062276363372803,-0.0588502436876297,-0.09499283134937286,0.17952661216259003,0.12793056666851044,-0.16398216784000397,0.04451696202158928,-0.27365702390670776,-0.24044707417488098,0.10340102761983871,-0.1994040459394455,-0.4888952672481537,0.43663108348846436,0.13523119688034058,-0.007543133106082678,0.3096504509449005,-0.021923577412962914,-0.21397539973258972,-0.045096106827259064,-0.2509119212627411,0.20479583740234375,0.0041359225288033485,0.2698054313659668,-0.22199596464633942,-0.11421667784452438,0.4960588812828064,-0.3687099814414978,-0.5192809104919434,-0.8885862827301025,0.40118080377578735,0.21787089109420776,0.3465452790260315,0.6213705539703369,-0.3743128478527069,-0.19565050303936005,-0.06671690940856934,-0.06906402111053467,0.14926564693450928,-0.42677852511405945,0.012403570115566254,0.03952939808368683,0.08766434341669083,-0.43995535373687744,0.2326238453388214,0.1518363058567047,0.8527364730834961,-0.1456577628850937,-0.3243330121040344,-0.03937230259180069,0.07524393498897552,0.23178215324878693,-0.375017911195755,-0.23412397503852844,-0.13474032282829285,0.1604616940021515,0.09544534981250763,-0.28562286496162415,-0.001021057367324829,-0.09410059452056885,0.5338405966758728,-0.30730563402175903,-0.4685969650745392,0.6219538450241089,0.29553675651550293,0.09540224075317383,-0.5408331751823425,-0.2562294900417328,0.24557121098041534,-0.15470318496227264,0.16342014074325562,-0.5715180039405823,0.11226077377796173,-0.08709262311458588,-0.04421359300613403,-0.5941303372383118,0.23330016434192657,-0.1825728714466095
اعياء,-0.2514762282371521,0.4679074287414551,-0.03137160465121269,0.6206259727478027,-0.5048397779464722,0.5280693769454956,0.8088627457618713,0.36232826113700867,-0.13290268182754517,-0.04549810662865639,-0.12164467573165894,0.11084999889135361,0.39071953296661377,-0.08163541555404663,1.1638749837875366,-0.5227593779563904,-0.428206205368042,-0.6559627652168274,-0.20967520773410797,0.47255373001098633,0.15767453610897064,-0.040074001997709274,-0.8558782339096069,-0.3929159939289093,0.3715938627719879,-0.44405075907707214,0.2696928381919861,0.631963849067688,-0.7149415612220764,0.3175903558731079,0.7748487591743469,-0.23080438375473022,0.2835439145565033,-0.6450706124305725,-0.10904798656702042,-0.010522554628551006,0.10308676213026047,0.40731552243232727,0.21368993818759918,-0.6532255411148071,1.0297553539276123,-0.6335800290107727,-0.2028031200170517,0.3485642373561859,-0.3315873444080353,0.852897047996521,0.5318566560745239,-0.4003817141056061,-0.09797461330890656,-0.5003600120544434,-0.6896619200706482,-0.8749771118164062,0.2306654453277588,0.03287346661090851,0.31285130977630615,-0.3039504289627075,0.010138957761228085,0.017690835520625114,-0.0997084379196167,-0.10779497772455215,0.48222586512565613,-0.45877304673194885,0.12456484884023666,0.3639625608921051,-0.7409484386444092,-0.024978967383503914,0.6179986000061035,-0.2989465594291687,0.3141413629055023,0.40618181228637695,0.24759086966514587,0.33671680092811584,-0.5413185954093933,-0.023582862690091133,-0.6567392349243164,-0.058699119836091995,0.3452768921852112,0.0841226875782013,0.5568659901618958,-0.21037793159484863,0.021890534088015556,0.5127182602882385,0.278556764125824,-0.30804193019866943,-0.5733627080917358,0.3150033950805664,0.7015373706817627,0.8706081509590149,0.09057117998600006,0.309857577085495,0.5137009024620056,-0.20805500447750092,0.02471972070634365,-0.8579415082931519,0.22716771066188812,-0.20567819476127625,-0.8292741179466248,-0.8025042414665222,-0.06596869230270386,-0.01653466932475567
صداع,0.6745874285697937,0.05931796133518219,-0.22775448858737946,0.04696648567914963,0.13236840069293976,-0.07220281660556793,-0.20344828069210052,0.39464327692985535,0.194039449095726,-0.2131219357252121,0.019827978685498238,0.28771665692329407,0.5238355398178101,0.1884584277868271,0.466764897108078,-0.24801065027713776,-0.5139671564102173,-0.9993381500244141,0.16455113887786865,-0.11668982356786728,0.2627784013748169,-0.1445550173521042,-0.30853956937789917,-0.7022181153297424,-0.07610009610652924,0.04704737290740013,0.24642084538936615,0.38301315903663635,0.1406254768371582,0.004167386796325445,0.02158799208700657,-0.2708863317966461,-0.09004876017570496,-0.044702984392642975,0.05803724005818367,0.35722190141677856,0.5070690512657166,0.2658052146434784,0.5388430953025818,0.06304726749658585,-0.3050435483455658,0.02192823775112629,-0.5106490254402161,0.15396636724472046,-0.007613592315465212,0.40171748399734497,-0.15407752990722656,-0.15911319851875305,0.273785263299942,-0.726813554763794,-0.4399520456790924,-0.7208459377288818,0.2697941064834595,-0.20862941443920135,0.21219664812088013,0.2554119825363159,-0.1813698709011078,0.24209429323673248,0.03323668614029884,0.020063765347003937,0.7084763050079346,-0.4524890184402466,0.23328392207622528,0.0813106819987297,-0.018141642212867737,0.003524976782500744,0.26409122347831726,-0.10212256759405136,0.9577457904815674,-0.0793623998761177,0.21813978254795074,-0.339633047580719,0.07766617089509964,0.2715447247028351,-0.5790477991104126,0.15371550619602203,-0.2710302174091339,0.5764462351799011,0.12951724231243134,-0.2849501371383667,-0.16633014380931854,-0.05498174577951431,0.3450508415699005,-0.16604994237422943,-0.4145587980747223,0.5795036554336548,0.33890771865844727,0.492483913898468,-0.2078707367181778,-0.007258926052600145,0.5464798808097839,0.04914456233382225,0.014741823077201843,-0.2881920337677002,0.5891251564025879,-0.6513484716415405,0.36016711592674255,-0.2818075716495514,-0.023795686662197113,-0.06580516695976257
دموع,0.30862677097320557,0.39792513847351074,0.16396309435367584,-0.18576258420944214,-0.805218517780304,0.2546113431453705,0.17398759722709656,0.653122067451477,-0.710030734539032,-0.04678027331829071,0.19090092182159424,0.4570539891719818,-0.02190280519425869,0.41817915439605713,0.12882234156131744,-0.8432910442352295,-0.23867939412593842,-0.6274634599685669,-0.05023869499564171,-0.07251524180173874,-0.33331596851348877,-0.5389367341995239,-0.3893585801124573,-0.23234286904335022,-0.25229158997535706,-0.1776909977197647,-0.4003717303276062,-0.501270592212677,0.22588448226451874,-0.3229919672012329,-0.0238519124686718,-0.4317100942134857,0.14921508729457855,-0.39973393082618713,-0.2628841996192932,0.2927180230617523,0.3461986482143402,0.199262797832489,0.011318089440464973,0.23205621540546417,0.011266308836638927,-0.4214707314968109,-0.3199077248573303,-0.23999279737472534,-0.24567823112010956,0.44254517555236816,0.30129337310791016,0.4168805778026581,0.031720392405986786,0.14158909022808075,-0.1501755714416504,-0.9853603839874268,0.45954349637031555,0.013934492133557796,0.4682084321975708,0.6297472715377808,-0.5388426184654236,-0.11151468753814697,-0.4750638008117676,-0.06898767501115799,-0.36163413524627686,-0.28439828753471375,-0.2247777283191681,0.5706775188446045,0.061383336782455444,-0.4117288887500763,-0.039794016629457474,0.2402716428041458,0.5765542984008789,0.09015240520238876,-0.17410656809806824,-0.1562081277370453,-0.1344805359840393,-0.11813608556985855,0.19098423421382904,-0.2322293370962143,0.3009040653705597,-0.47241467237472534,-0.03152034804224968,-0.05013171583414078,0.14278078079223633,0.6079614162445068,-0.6151729822158813,0.2199552059173584,-0.6443411707878113,0.4131418764591217,0.21200408041477203,-0.026929564774036407,0.12589560449123383,-0.26594436168670654,0.09197541326284409,0.028386777266860008,0.2500878870487213,-0.8263649344444275,0.36721450090408325,-0.3372877538204193,-0.31844502687454224,-0.3337843716144562,-0.34183502197265625,-0.048218559473752975
